"Date";"Kernenergie";"Braunkohle";"Steinkohle";"Gas";"Sonstige Konventionelle";"Photovoltaik";"Wind";"Wasserkraft";"Biomasse";"Sonstige Erneuerbare";"Missing Data";"CO₂-Intensität";"Missing Data Line"
"2024-01-01T00:00:00.000Z";"0";"2.547,581";"1.076,633";"976,769";"512,084";"0";"0";"0";"14,954";"0,374";"0";"130,756";"0"
"2024-01-01T01:00:00.000Z";"0";"2.505,953";"1.047,387";"968,603";"486,538";"0";"0";"0";"14,667";"0,376";"0";"131,373";"0"
"2024-01-01T02:00:00.000Z";"0";"2.546,473";"1.049,456";"979,138";"482,765";"0";"0";"0";"14,68";"0,4";"0";"135,247";"0"
"2024-01-01T03:00:00.000Z";"0";"2.563,162";"1.060,193";"969,896";"463,346";"0";"0";"0";"14,714";"0,428";"0";"136,577";"0"
"2024-01-01T04:00:00.000Z";"0";"2.587,332";"1.073,186";"988,799";"441,506";"0";"0";"0";"15,008";"0,416";"0";"136,395";"0"
"2024-01-01T05:00:00.000Z";"0";"2.594,437";"1.063,928";"987,419";"460,007";"0";"0";"0";"15,063";"0,423";"0";"137,976";"0"
"2024-01-01T06:00:00.000Z";"0";"2.626,106";"1.091,387";"996,708";"451,034";"0";"0";"0";"15,595";"0,421";"0";"137,352";"0"
"2024-01-01T07:00:00.000Z";"0";"2.602,657";"1.074,086";"987,18";"431,734";"0";"0";"0";"15,782";"0,419";"0";"133,153";"0"
"2024-01-01T08:00:00.000Z";"0";"2.644,804";"1.076,052";"975,09";"358,531";"0";"0";"0";"16,012";"0,434";"0";"125,626";"0"
"2024-01-01T09:00:00.000Z";"0";"2.666,059";"1.102,015";"976,896";"359,665";"0";"0";"0";"15,757";"0,375";"0";"119,813";"0"
"2024-01-01T10:00:00.000Z";"0";"2.653,51";"1.157,057";"979,379";"360,501";"0";"0";"0";"16,103";"0,348";"0";"114,107";"0"
"2024-01-01T11:00:00.000Z";"0";"2.712,321";"1.188,677";"1.018,795";"411,291";"0";"0";"0";"16,261";"0,383";"0";"115,524";"0"
"2024-01-01T12:00:00.000Z";"0";"2.731,97";"1.197,282";"1.022,614";"492,149";"0";"0";"0";"16,337";"0,374";"0";"119,453";"0"
"2024-01-01T13:00:00.000Z";"0";"2.896,64";"1.222,209";"1.071,464";"518,022";"0";"0";"0";"16,829";"0,341";"0";"126,226";"0"
"2024-01-01T14:00:00.000Z";"0";"3.003,191";"1.296,404";"1.154,091";"444,79";"0";"0";"0";"17,895";"0,386";"0";"130,309";"0"
"2024-01-01T15:00:00.000Z";"0";"3.084,112";"1.404,03";"1.387,628";"470,607";"0";"0";"0";"19,008";"0,417";"0";"134,461";"0"
"2024-01-01T16:00:00.000Z";"0";"3.273,172";"1.515,427";"1.527,246";"499,502";"0";"0";"0";"19,813";"0,469";"0";"135,055";"0"
"2024-01-01T17:00:00.000Z";"0";"3.240,493";"1.531,88";"1.507,212";"471,921";"0";"0";"0";"19,764";"0,452";"0";"133,56";"0"
"2024-01-01T18:00:00.000Z";"0";"3.372,203";"1.569,959";"1.450,423";"438,233";"0";"0";"0";"20,159";"0,41";"0";"138,102";"0"
"2024-01-01T19:00:00.000Z";"0";"3.357,044";"1.512,76";"1.394,425";"477,02";"0";"0";"0";"19,648";"0,423";"0";"142,21";"0"
"2024-01-01T20:00:00.000Z";"0";"3.265,408";"1.473,58";"1.401,433";"489,528";"0";"0";"0";"19,384";"0,457";"0";"145,823";"0"
"2024-01-01T21:00:00.000Z";"0";"3.273,114";"1.371,115";"1.353,596";"574,789";"0";"0";"0";"18,91";"0,49";"0";"149,432";"0"
"2024-01-01T22:00:00.000Z";"0";"3.260,629";"1.274,449";"1.337,469";"581,531";"0";"0";"0";"18,498";"0,566";"0";"156,036";"0"
"2024-01-01T23:00:00.000Z";"0";"2.973,189";"1.165,332";"1.301,291";"621,58";"0";"0";"0";"17,378";"0,475";"0";"156,709";"0"
"2024-01-02T00:00:00.000Z";"0";"2.862,472";"1.132,762";"1.248,861";"633,905";"0";"0";"0";"16,779";"0,393";"0";"157,35";"0"
"2024-01-02T01:00:00.000Z";"0";"2.846,775";"1.146,106";"1.279,645";"691,709";"0";"0";"0";"16,733";"0,423";"0";"159,836";"0"
"2024-01-02T02:00:00.000Z";"0";"2.742,225";"1.170,525";"1.275,327";"706,522";"0";"0";"0";"16,262";"0,38";"0";"156,648";"0"
"2024-01-02T03:00:00.000Z";"0";"2.722,445";"1.195,269";"1.314,162";"732,096";"0";"0";"0";"16,262";"0,343";"0";"150,272";"0"
"2024-01-02T04:00:00.000Z";"0";"2.741,602";"1.243,756";"1.451,367";"734,466";"0";"0";"0";"16,533";"0,338";"0";"144,312";"0"
"2024-01-02T05:00:00.000Z";"0";"2.837,242";"1.376,061";"1.681,009";"640,715";"0";"0";"0";"17,792";"0,389";"0";"135,96";"0"
"2024-01-02T06:00:00.000Z";"0";"2.916,042";"1.478,896";"1.984,23";"674,88";"0";"0";"0";"19,006";"0,426";"0";"133,219";"0"
"2024-01-02T07:00:00.000Z";"0";"3.014,863";"1.577,476";"2.330,962";"657,099";"0";"0";"0";"19,806";"0,492";"0";"134,241";"0"
"2024-01-02T08:00:00.000Z";"0";"3.321,4";"1.618,603";"2.505,901";"545,395";"0";"0";"0";"20,058";"0,558";"0";"136,903";"0"
"2024-01-02T09:00:00.000Z";"0";"3.700,022";"1.672,976";"2.597,888";"544,963";"0";"0";"0";"20,631";"0,605";"0";"142,008";"0"
"2024-01-02T10:00:00.000Z";"0";"4.147,075";"1.726,26";"2.679,715";"573,277";"0";"0";"0";"21,026";"0,645";"0";"148,607";"0"
"2024-01-02T11:00:00.000Z";"0";"4.534,154";"1.714,574";"2.721,273";"576,465";"0";"0";"0";"20,813";"0,642";"0";"154,554";"0"
"2024-01-02T12:00:00.000Z";"0";"4.529,297";"1.805,222";"2.712,435";"598,953";"0";"0";"0";"21,674";"0,642";"0";"157,889";"0"
"2024-01-02T13:00:00.000Z";"0";"4.670,118";"1.723,446";"2.696,021";"590,907";"0";"0";"0";"21,39";"0,642";"0";"160,846";"0"
"2024-01-02T14:00:00.000Z";"0";"4.400,577";"1.744,559";"2.787,502";"599,32";"0";"0";"0";"22,31";"0,646";"0";"157,484";"0"
"2024-01-02T15:00:00.000Z";"0";"4.412,499";"1.730,312";"2.840,978";"591,255";"0";"0";"0";"22,666";"0,64";"0";"154,72";"0"
"2024-01-02T16:00:00.000Z";"0";"4.315,105";"1.762,625";"2.863,353";"598,01";"0";"0";"0";"22,902";"0,648";"0";"149,411";"0"
"2024-01-02T17:00:00.000Z";"0";"4.218,344";"1.694,739";"2.750,594";"569,152";"0";"0";"0";"21,878";"0,635";"0";"145,294";"0"
"2024-01-02T18:00:00.000Z";"0";"3.695,86";"1.579,354";"2.502,399";"547,045";"0";"0";"0";"20,29";"0,591";"0";"134,987";"0"
"2024-01-02T19:00:00.000Z";"0";"3.265,88";"1.483,626";"2.109,252";"611,54";"0";"0";"0";"18,891";"0,527";"0";"127,67";"0"
"2024-01-02T20:00:00.000Z";"0";"2.896,092";"1.403,996";"1.824,028";"579,934";"0";"0";"0";"17,759";"0,459";"0";"121,54";"0"
"2024-01-02T21:00:00.000Z";"0";"2.921,075";"1.356,12";"1.553,297";"514,881";"0";"0";"0";"17,212";"0,416";"0";"121,147";"0"
"2024-01-02T22:00:00.000Z";"0";"2.868,213";"1.278,352";"1.356,785";"455,605";"0";"0";"0";"16,251";"0,372";"0";"120,589";"0"
"2024-01-02T23:00:00.000Z";"0";"2.678,073";"1.255,995";"1.256,593";"514,186";"0";"0";"0";"15,681";"0,318";"0";"122,789";"0"
"2024-01-03T00:00:00.000Z";"0";"2.563,439";"1.192,869";"1.184,976";"528,353";"0";"0";"0";"15,087";"0,29";"0";"122,525";"0"
"2024-01-03T01:00:00.000Z";"0";"2.555,079";"1.172,242";"1.195,943";"473,61";"0";"0";"0";"14,823";"0,311";"0";"123,807";"0"
"2024-01-03T02:00:00.000Z";"0";"2.543,598";"1.181,97";"1.189,839";"473,965";"0";"0";"0";"14,89";"0,315";"0";"122,628";"0"
"2024-01-03T03:00:00.000Z";"0";"2.579,507";"1.215,601";"1.220,046";"496,391";"0";"0";"0";"15,136";"0,312";"0";"121,464";"0"
"2024-01-03T04:00:00.000Z";"0";"2.584,642";"1.248,053";"1.328,561";"602,188";"0";"0";"0";"15,437";"0,296";"0";"119,391";"0"
"2024-01-03T05:00:00.000Z";"0";"2.713,832";"1.370,342";"1.522,244";"564,151";"0";"0";"0";"16,44";"0,3";"0";"114,084";"0"
"2024-01-03T06:00:00.000Z";"0";"2.879,103";"1.554,438";"1.782,907";"514,821";"0";"0";"0";"17,904";"0,351";"0";"114,799";"0"
"2024-01-03T07:00:00.000Z";"0";"2.977,773";"1.617,279";"2.046,602";"517,009";"0";"0";"0";"18,815";"0,405";"0";"116,563";"0"
"2024-01-03T08:00:00.000Z";"0";"3.133,601";"1.619,567";"2.155,76";"515,04";"0";"0";"0";"18,808";"0,449";"0";"118,358";"0"
"2024-01-03T09:00:00.000Z";"0";"2.954,745";"1.597,583";"2.088,054";"528,21";"0";"0";"0";"18,063";"0,48";"0";"112,811";"0"
"2024-01-03T10:00:00.000Z";"0";"2.940,484";"1.591,828";"2.032,588";"525,61";"0";"0";"0";"17,963";"0,476";"0";"109,224";"0"
"2024-01-03T11:00:00.000Z";"0";"2.952,214";"1.585,555";"2.008,695";"550,209";"0";"0";"0";"17,943";"0,502";"0";"109,274";"0"
"2024-01-03T12:00:00.000Z";"0";"3.025,107";"1.557,42";"2.088,849";"549,701";"0";"0";"0";"17,765";"0,517";"0";"113,607";"0"
"2024-01-03T13:00:00.000Z";"0";"2.975,69";"1.595,085";"2.126,412";"558,059";"0";"0";"0";"18,332";"0,508";"0";"116,275";"0"
"2024-01-03T14:00:00.000Z";"0";"3.197,709";"1.637,999";"2.285,021";"606,679";"0";"0";"0";"19,296";"0,541";"0";"124,751";"0"
"2024-01-03T15:00:00.000Z";"0";"3.859,827";"1.762,5";"2.523,92";"633,074";"0";"0";"0";"20,174";"0,537";"0";"140,271";"0"
"2024-01-03T16:00:00.000Z";"0";"4.618,885";"1.951,184";"2.667,52";"670,533";"0";"0";"0";"21,415";"0,592";"0";"152,293";"0"
"2024-01-03T17:00:00.000Z";"0";"5.005,783";"2.012,533";"2.728,881";"644,519";"0";"0";"0";"22,039";"0,611";"0";"159,638";"0"
"2024-01-03T18:00:00.000Z";"0";"4.746,943";"1.957,624";"2.701,327";"699,375";"0";"0";"0";"22,246";"0,613";"0";"160,51";"0"
"2024-01-03T19:00:00.000Z";"0";"4.252,792";"1.757,494";"2.528,313";"652,916";"0";"0";"0";"20,889";"0,594";"0";"155,479";"0"
"2024-01-03T20:00:00.000Z";"0";"3.697,652";"1.696,371";"2.287,142";"663,629";"0";"0";"0";"20,116";"0,567";"0";"148,681";"0"
"2024-01-03T21:00:00.000Z";"0";"3.441,185";"1.631,268";"2.108,161";"649,03";"0";"0";"0";"19,615";"0,565";"0";"147,362";"0"
"2024-01-03T22:00:00.000Z";"0";"3.314,137";"1.532,163";"1.887,486";"569,794";"0";"0";"0";"18,376";"0,526";"0";"147,924";"0"
"2024-01-03T23:00:00.000Z";"0";"3.131,986";"1.371,759";"1.613,567";"535,115";"0";"0";"0";"17,117";"0,474";"0";"142,437";"0"
"2024-01-04T00:00:00.000Z";"0";"3.021,664";"1.291,054";"1.452,834";"499,725";"0";"0";"0";"16,408";"0,415";"0";"137,411";"0"
"2024-01-04T01:00:00.000Z";"0";"2.997,395";"1.241,12";"1.383,334";"490,568";"0";"0";"0";"15,848";"0,412";"0";"135,991";"0"
"2024-01-04T02:00:00.000Z";"0";"3.125,343";"1.248,223";"1.373,831";"476,373";"0";"0";"0";"15,832";"0,425";"0";"137,291";"0"
"2024-01-04T03:00:00.000Z";"0";"3.215,609";"1.286,543";"1.395,44";"484,118";"0";"0";"0";"16,241";"0,421";"0";"136,968";"0"
"2024-01-04T04:00:00.000Z";"0";"3.468,357";"1.395,406";"1.689,341";"499,86";"0";"0";"0";"16,901";"0,487";"0";"143,676";"0"
"2024-01-04T05:00:00.000Z";"0";"4.490,711";"1.569,816";"2.290,553";"559,29";"0";"0";"0";"18,645";"0,516";"0";"164,765";"0"
"2024-01-04T06:00:00.000Z";"0";"6.518,063";"1.786,332";"2.803,114";"601,571";"0";"0";"0";"20,317";"0,582";"0";"195,927";"0"
"2024-01-04T07:00:00.000Z";"0";"7.717,422";"1.964,147";"3.105,222";"660,849";"0";"0";"0";"22,114";"0,772";"0";"211,95";"0"
"2024-01-04T08:00:00.000Z";"0";"8.143,848";"2.063,711";"3.310,753";"700,709";"0";"0";"0";"22,104";"0,874";"0";"219,51";"0"
"2024-01-04T09:00:00.000Z";"0";"8.161,979";"2.209,47";"3.328,64";"739,631";"0";"0";"0";"21,885";"0,921";"0";"219,09";"0"
"2024-01-04T10:00:00.000Z";"0";"8.274,495";"2.369,447";"3.172,053";"689,616";"0";"0";"0";"21,231";"0,882";"0";"219,409";"0"
"2024-01-04T11:00:00.000Z";"0";"8.700,665";"2.497,382";"3.413,528";"700,53";"0";"0";"0";"21,307";"0,793";"0";"231,476";"0"
"2024-01-04T12:00:00.000Z";"0";"9.285,488";"2.640,929";"3.625,529";"735,743";"0";"0";"0";"21,266";"0,765";"0";"249,538";"0"
"2024-01-04T13:00:00.000Z";"0";"10.154,934";"3.031,73";"3.823,957";"736,006";"0";"0";"0";"21,587";"0,769";"0";"276,159";"0"
"2024-01-04T14:00:00.000Z";"0";"10.948,649";"3.630,441";"4.419,725";"757,4";"0";"0";"0";"22,004";"0,782";"0";"310,749";"0"
"2024-01-04T15:00:00.000Z";"0";"11.509,519";"3.942,476";"4.758,575";"781,953";"0";"0";"0";"22,93";"0,926";"0";"326,139";"0"
"2024-01-04T16:00:00.000Z";"0";"11.928,337";"4.180,705";"5.232,332";"858,579";"0";"0";"0";"23,924";"1,02";"0";"334,995";"0"
"2024-01-04T17:00:00.000Z";"0";"12.356,522";"4.156,98";"5.590,916";"844,23";"0";"0";"0";"24,254";"1,178";"0";"350,831";"0"
"2024-01-04T18:00:00.000Z";"0";"12.709,095";"4.078,402";"5.588,738";"881,139";"0";"0";"0";"25,193";"1,16";"0";"363,879";"0"
"2024-01-04T19:00:00.000Z";"0";"12.638,827";"3.752,358";"5.192,084";"851,142";"0";"0";"0";"24,256";"1,152";"0";"372,772";"0"
"2024-01-04T20:00:00.000Z";"0";"12.300,26";"3.336,092";"5.167,021";"913,19";"0";"0";"0";"23,91";"1,194";"0";"381,609";"0"
"2024-01-04T21:00:00.000Z";"0";"11.523,466";"3.201,057";"4.438,316";"836,352";"0";"0";"0";"23,467";"1,174";"0";"370,848";"0"
"2024-01-04T22:00:00.000Z";"0";"10.887,132";"2.641,541";"3.520,962";"806,247";"0";"0";"0";"23,11";"1,161";"0";"353,515";"0"
"2024-01-04T23:00:00.000Z";"0";"9.836,683";"2.167,044";"3.255,442";"851,855";"0";"0";"0";"20,787";"1,097";"0";"340,736";"0"
"2024-01-05T00:00:00.000Z";"0";"8.756,403";"1.979,962";"2.890,689";"851,036";"0";"0";"0";"19,478";"1,033";"0";"317,339";"0"
"2024-01-05T01:00:00.000Z";"0";"7.985,082";"1.800,259";"2.645,519";"845,386";"0";"0";"0";"18,073";"0,941";"0";"298,453";"0"
"2024-01-05T02:00:00.000Z";"0";"7.706,789";"1.803,997";"2.533,124";"849,679";"0";"0";"0";"17,717";"0,901";"0";"288,066";"0"
"2024-01-05T03:00:00.000Z";"0";"7.656,893";"1.787,86";"2.603,98";"863,173";"0";"0";"0";"17,816";"0,848";"0";"280,447";"0"
"2024-01-05T04:00:00.000Z";"0";"7.911,957";"1.908,572";"2.791,024";"889,914";"0";"0";"0";"17,946";"0,631";"0";"278,386";"0"
"2024-01-05T05:00:00.000Z";"0";"8.696,661";"2.139,66";"3.143,575";"857,618";"0";"0";"0";"19,18";"0,608";"0";"278,542";"0"
"2024-01-05T06:00:00.000Z";"0";"10.470,712";"2.567,206";"3.484,577";"887,103";"0";"0";"0";"20,336";"0,661";"0";"296,565";"0"
"2024-01-05T07:00:00.000Z";"0";"11.284,158";"2.919,32";"3.710,689";"793,088";"0";"0";"0";"21,439";"0,784";"0";"300,821";"0"
"2024-01-05T08:00:00.000Z";"0";"11.384,579";"3.050,176";"3.663,6";"690,66";"0";"0";"0";"21,434";"0,854";"0";"294,559";"0"
"2024-01-05T09:00:00.000Z";"0";"11.371,083";"2.808,263";"3.543,895";"653,533";"0";"0";"0";"20,768";"0,874";"0";"284,538";"0"
"2024-01-05T10:00:00.000Z";"0";"10.933,091";"2.529,04";"3.516,707";"634,784";"0";"0";"0";"20,464";"0,886";"0";"269,529";"0"
"2024-01-05T11:00:00.000Z";"0";"10.770,676";"2.533,552";"3.652,715";"636,751";"0";"0";"0";"19,892";"0,846";"0";"270,306";"0"
"2024-01-05T12:00:00.000Z";"0";"10.245,114";"2.598,861";"3.698,543";"634,467";"0";"0";"0";"19,856";"0,825";"0";"269,333";"0"
"2024-01-05T13:00:00.000Z";"0";"10.233,996";"2.715,054";"3.877,17";"667,155";"0";"0";"0";"20,188";"0,816";"0";"278,987";"0"
"2024-01-05T14:00:00.000Z";"0";"10.378,16";"2.911,143";"4.019,474";"677,232";"0";"0";"0";"20,809";"0,805";"0";"288,966";"0"
"2024-01-05T15:00:00.000Z";"0";"10.631,171";"3.001,383";"4.093,708";"674,524";"0";"0";"0";"21,381";"0,8";"0";"290,583";"0"
"2024-01-05T16:00:00.000Z";"0";"10.776,069";"3.204,774";"4.118,818";"684,845";"0";"0";"0";"21,726";"0,8";"0";"286,085";"0"
"2024-01-05T17:00:00.000Z";"0";"11.016,925";"3.229,736";"4.159,69";"686,667";"0";"0";"0";"21,947";"0,829";"0";"291,17";"0"
"2024-01-05T18:00:00.000Z";"0";"11.599,054";"3.210,335";"4.111,713";"633,49";"0";"0";"0";"21,66";"0,848";"0";"307,338";"0"
"2024-01-05T19:00:00.000Z";"0";"11.743,925";"3.129,048";"3.946,937";"626,588";"0";"0";"0";"21,017";"0,822";"0";"324,119";"0"
"2024-01-05T20:00:00.000Z";"0";"11.779,808";"2.614,261";"3.488,605";"622,921";"0";"0";"0";"20,595";"0,786";"0";"325,472";"0"
"2024-01-05T21:00:00.000Z";"0";"11.480,298";"2.318,34";"3.222,184";"615,412";"0";"0";"0";"20,111";"0,806";"0";"324,638";"0"
"2024-01-05T22:00:00.000Z";"0";"10.307,477";"1.939,958";"3.108,693";"637,852";"0";"0";"0";"20,036";"0,871";"0";"314,48";"0"
"2024-01-05T23:00:00.000Z";"0";"9.416,43";"1.783,269";"3.067,312";"559,267";"0";"0";"0";"19,473";"0,864";"0";"308,979";"0"
"2024-01-06T00:00:00.000Z";"0";"9.160,832";"1.665,774";"2.933,971";"592,545";"0";"0";"0";"19,263";"0,955";"0";"310,426";"0"
"2024-01-06T01:00:00.000Z";"0";"8.962,427";"1.568,837";"2.834,824";"613,263";"0";"0";"0";"19,125";"1,071";"0";"308,978";"0"
"2024-01-06T02:00:00.000Z";"0";"8.700,932";"1.558,113";"2.845,053";"607,262";"0";"0";"0";"18,993";"1,002";"0";"307,454";"0"
"2024-01-06T03:00:00.000Z";"0";"8.813,312";"1.530,402";"2.878,953";"588,587";"0";"0";"0";"19,025";"1,043";"0";"309,073";"0"
"2024-01-06T04:00:00.000Z";"0";"9.156,781";"1.571,964";"2.929,237";"603,082";"0";"0";"0";"19,37";"1,137";"0";"316,788";"0"
"2024-01-06T05:00:00.000Z";"0";"9.486,136";"1.630,143";"3.001,697";"621,683";"0";"0";"0";"19,789";"1,181";"0";"322,97";"0"
"2024-01-06T06:00:00.000Z";"0";"10.381,089";"1.896,617";"3.290,064";"604,707";"0";"0";"0";"20,678";"1,153";"0";"342,127";"0"
"2024-01-06T07:00:00.000Z";"0";"11.947,535";"2.134,97";"3.493,733";"670,649";"0";"0";"0";"21,472";"1,11";"0";"358,804";"0"
"2024-01-06T08:00:00.000Z";"0";"12.518,378";"2.334,371";"3.673,03";"679,713";"0";"0";"0";"22,162";"1,047";"0";"353,031";"0"
"2024-01-06T09:00:00.000Z";"0";"12.467,185";"2.533,693";"3.714,85";"687,966";"0";"0";"0";"22,205";"1,064";"0";"344,1";"0"
"2024-01-06T10:00:00.000Z";"0";"12.686,006";"2.849,194";"3.719,998";"694,882";"0";"0";"0";"22,252";"1,042";"0";"343,017";"0"
"2024-01-06T11:00:00.000Z";"0";"12.589,036";"2.859,242";"3.703,956";"680,003";"0";"0";"0";"21,855";"1,04";"0";"338,868";"0"
"2024-01-06T12:00:00.000Z";"0";"12.421,718";"2.703,027";"3.665,054";"682,833";"0";"0";"0";"21,335";"0,965";"0";"338,929";"0"
"2024-01-06T13:00:00.000Z";"0";"12.284,711";"2.681,712";"3.616,715";"676,607";"0";"0";"0";"21,159";"0,944";"0";"338,807";"0"
"2024-01-06T14:00:00.000Z";"0";"12.349,325";"2.741,356";"3.744,077";"688,082";"0";"0";"0";"21,787";"1,012";"0";"342,968";"0"
"2024-01-06T15:00:00.000Z";"0";"12.186,143";"2.884,642";"3.830,81";"686,879";"0";"0";"0";"22,417";"1,022";"0";"339,517";"0"
"2024-01-06T16:00:00.000Z";"0";"12.061,522";"3.085,8";"3.843,2";"681,714";"0";"0";"0";"22,563";"1,192";"0";"329,341";"0"
"2024-01-06T17:00:00.000Z";"0";"12.248,197";"2.947,689";"3.897,714";"630,119";"0";"0";"0";"22,833";"1,277";"0";"329,808";"0"
"2024-01-06T18:00:00.000Z";"0";"12.475,257";"2.897,784";"3.865,053";"630,111";"0";"0";"0";"22,973";"1,327";"0";"341,555";"0"
"2024-01-06T19:00:00.000Z";"0";"12.149,243";"2.376,99";"3.749,274";"675,088";"0";"0";"0";"21,947";"1,227";"0";"344,302";"0"
"2024-01-06T20:00:00.000Z";"0";"12.076,222";"2.237,382";"3.643,203";"662,048";"0";"0";"0";"21,158";"1,241";"0";"353,801";"0"
"2024-01-06T21:00:00.000Z";"0";"11.926,211";"2.131,173";"3.497,77";"655,852";"0";"0";"0";"20,623";"1,275";"0";"354,44";"0"
"2024-01-06T22:00:00.000Z";"0";"11.303,067";"1.906,313";"3.272,619";"591,693";"0";"0";"0";"19,973";"1,361";"0";"351,569";"0"
"2024-01-06T23:00:00.000Z";"0";"10.499,392";"1.912,74";"2.968,886";"566,221";"0";"0";"0";"19,278";"1,395";"0";"348,154";"0"
"2024-01-07T00:00:00.000Z";"0";"9.548,171";"2.000,531";"2.667,271";"560,504";"0";"0";"0";"19,039";"1,395";"0";"334,753";"0"
"2024-01-07T01:00:00.000Z";"0";"8.628,254";"1.922,899";"2.602,357";"582,773";"0";"0";"0";"18,642";"1,364";"0";"316,326";"0"
"2024-01-07T02:00:00.000Z";"0";"8.443,128";"1.912,792";"2.577,057";"558,42";"0";"0";"0";"18,525";"1,326";"0";"314,232";"0"
"2024-01-07T03:00:00.000Z";"0";"8.450,309";"1.916,27";"2.590,864";"567,576";"0";"0";"0";"18,484";"1,289";"0";"314,243";"0"
"2024-01-07T04:00:00.000Z";"0";"8.456,153";"1.896,42";"2.613,056";"571,094";"0";"0";"0";"18,373";"1,228";"0";"315,066";"0"
"2024-01-07T05:00:00.000Z";"0";"8.444,38";"1.880,865";"2.677,523";"559,676";"0";"0";"0";"18,439";"1,206";"0";"314,517";"0"
"2024-01-07T06:00:00.000Z";"0";"8.949,981";"1.926,793";"2.878,361";"596,443";"0";"0";"0";"19,023";"1,292";"0";"320,526";"0"
"2024-01-07T07:00:00.000Z";"0";"10.054,489";"2.029,132";"3.148,619";"631,976";"0";"0";"0";"20,098";"1,278";"0";"335,192";"0"
"2024-01-07T08:00:00.000Z";"0";"11.605,297";"2.206,692";"3.465,891";"647,772";"0";"0";"0";"20,75";"1,227";"0";"350,333";"0"
"2024-01-07T09:00:00.000Z";"0";"11.934,701";"2.492,242";"3.659,925";"673,813";"0";"0";"0";"21,378";"1,227";"0";"348,058";"0"
"2024-01-07T10:00:00.000Z";"0";"11.656,568";"2.547,305";"3.776,461";"678,582";"0";"0";"0";"21,715";"1,209";"0";"330,126";"0"
"2024-01-07T11:00:00.000Z";"0";"11.498,604";"2.520,369";"3.797,845";"697,463";"0";"0";"0";"21,669";"1,223";"0";"322,742";"0"
"2024-01-07T12:00:00.000Z";"0";"11.260,619";"2.420,004";"3.758,252";"677,627";"0";"0";"0";"21,364";"1,162";"0";"322,108";"0"
"2024-01-07T13:00:00.000Z";"0";"11.098,595";"2.380,597";"3.754,659";"678,978";"0";"0";"0";"21,219";"1,089";"0";"323,402";"0"
"2024-01-07T14:00:00.000Z";"0";"11.083,523";"2.556,717";"3.847,184";"678,013";"0";"0";"0";"21,459";"1,064";"0";"329,601";"0"
"2024-01-07T15:00:00.000Z";"0";"11.040,943";"2.768,728";"3.897,754";"710,205";"0";"0";"0";"22,096";"1,024";"0";"324,224";"0"
"2024-01-07T16:00:00.000Z";"0";"11.376,583";"3.099,258";"3.926,763";"680,585";"0";"0";"0";"22,474";"1,041";"0";"316,114";"0"
"2024-01-07T17:00:00.000Z";"0";"11.866,909";"3.420,647";"3.972,199";"643,228";"0";"0";"0";"22,672";"1,092";"0";"326,319";"0"
"2024-01-07T18:00:00.000Z";"0";"11.830,807";"3.395,683";"3.859,822";"654,931";"0";"0";"0";"21,991";"1,038";"0";"331,329";"0"
"2024-01-07T19:00:00.000Z";"0";"11.471,282";"3.320,893";"3.839,114";"618,551";"0";"0";"0";"21,777";"0,965";"0";"338,528";"0"
"2024-01-07T20:00:00.000Z";"0";"10.958,25";"3.193,38";"3.817,594";"608,521";"0";"0";"0";"21,505";"1,002";"0";"336,449";"0"
"2024-01-07T21:00:00.000Z";"0";"10.950,44";"3.114,018";"3.856,14";"630,426";"0";"0";"0";"21,364";"1,088";"0";"339,172";"0"
"2024-01-07T22:00:00.000Z";"0";"9.573,496";"2.799,761";"3.567,637";"623,543";"0";"0";"0";"20,511";"1,142";"0";"317,598";"0"
"2024-01-07T23:00:00.000Z";"0";"8.325,015";"2.854,758";"3.359,696";"649,865";"0";"0";"0";"19,816";"1,212";"0";"300,948";"0"
"2024-01-08T00:00:00.000Z";"0";"7.376,657";"2.724,735";"3.177,635";"638,382";"0";"0";"0";"19,188";"1,192";"0";"284,44";"0"
"2024-01-08T01:00:00.000Z";"0";"6.930,734";"2.696,969";"3.145,991";"619,925";"0";"0";"0";"18,857";"1,091";"0";"276,547";"0"
"2024-01-08T02:00:00.000Z";"0";"6.596,063";"2.869,786";"3.096,965";"610,773";"0";"0";"0";"18,758";"1,055";"0";"271,087";"0"
"2024-01-08T03:00:00.000Z";"0";"6.844,198";"2.939,089";"3.319,16";"623,319";"0";"0";"0";"19,079";"1,045";"0";"276,751";"0"
"2024-01-08T04:00:00.000Z";"0";"8.676,092";"3.143,064";"3.863,453";"623,194";"0";"0";"0";"19,711";"1,026";"0";"308,049";"0"
"2024-01-08T05:00:00.000Z";"0";"11.336,549";"4.077,153";"4.729,009";"773,577";"0";"0";"0";"20,634";"0,903";"0";"343,839";"0"
"2024-01-08T06:00:00.000Z";"0";"12.182,361";"4.978,552";"5.722,45";"877,749";"0";"0";"0";"21,601";"0,894";"0";"355,816";"0"
"2024-01-08T07:00:00.000Z";"0";"12.725,394";"5.299,911";"5.960,066";"863,915";"0";"0";"0";"22,303";"0,875";"0";"353,474";"0"
"2024-01-08T08:00:00.000Z";"0";"12.472,06";"5.254,28";"5.791,178";"801,421";"0";"0";"0";"21,618";"0,887";"0";"343,36";"0"
"2024-01-08T09:00:00.000Z";"0";"12.048,77";"5.221,388";"5.662,201";"799,94";"0";"0";"0";"20,794";"0,893";"0";"337,082";"0"
